Employee_ID,SALARY
375197,47945.52
488672,36.07
854110,36.07
7067,37.28
285136,36.07
892077,36.07
158358,35.43
5476,36.07
466647,13.63
27801,36.07
225166,16.57
883868,30.66
786219,36.07
63466,23.45
354848,19.93
535128,30.66
62373,36.07
360205,23.45
839107,30.66
619422,87389.08
587733,53.4
412539,37.28
415320,36.07
574027,32.46
293715,37.28
301650,106283.76
890013,37.28
766238,39.62
364745,36.07
499534,36.07
876901,49390.52
649960,44.04
27725,16.21
751332,22.72
497845,27.05
805896,36.07
492009,36.07
942494,36.07
534954,21.46
406150,40.09
354194,16.57
777228,36.07
219367,48.83
598237,35.43
965192,31.93
279384,36.07
410128,23.45
89478,36.07
547236,36.07
75902,15.28
188484,30.66
502849,87389.08
768507,36.18
518202,15.28
209642,56890.7
741264,85417.99
898650,53.4
974987,23.45
334609,50000.02
843387,53.4
129512,25.25
984062,77940.95
859079,29.63
242447,36.07
202535,23.45
467302,35.43
900031,23.45
280002,27.05
264130,48.83
570877,25.25
966682,13.5
701068,36.07
632986,30.66
646678017,13.5
309252,36.07
257644,38.91
178710,15.28
906141,40.8
44927,36.07
316466,36.07
553592,36.07
237035,37.28
174606,36.07
596404,87389.08
176511,49.35
694515,49.26
356537,44.81
574510,23.45
77545,36.07
900668,40.09
171708,30.66
542858,30.66
753116,36.07
548475,22.72
510211,53.4
375623,53.4
341110,36.18
679560,24.34
854577,36.07
583331,35.43
515202,47608.02
843754,37.28
221277,39.15
748810,36.07
527748,87389.08
199227,40.09
529444,101343.69
901262,36.07
464203,30.66
347690,48.93
413292,38.91
883662,36.07
11280,30.66
345356,112665.01
591388,23.45
592326,23.45
836115,35.43
855730,87389.08
395288,36.07
673226,37.45
937287,21.1
751805,36.07
249832,36.07
610802,48.93
412732,51.43
52350,36.07
593812,34.06
668422,16.57
350371,30.66
188202,36.07
264856,36.07
355145,36.2
739567,48.83
410625,14.4
411667,35.43
797748,37.28
486806,36.07
613186,87389.08
539575,31.62
502850,13.5
779785,36.07
149494,37.28
781658,53.4
235173,36.07
578556,14.4
984256,35.34
45116,136538.4
210486,48.55
272776,123997.08
495277,29.82
438206,50146.97
93441,36.07
302561,87389.08
532124,13.63
333645,41.27
297130,22.14
167684,14.4
48159,16.57
283164,30.66
544167,36.07
756185,13.5
839440,36.07
695115,67094.68
400067,36.07
678066,28.85
271596,28.85
476350,53.4
206399,36.07
662439,28.85
107411,36.07
98042,37.28
402607,40.09
161200,36.07
484297,37.28
422111,48.93
891899,48.55
45893,37.28
808269,36.07
236836,87389.08
640075,29.82
905775,30.66
305963,30.66
652025,35.43
603773,16.21
406659,36.07
549162,36.07
926934,14.4
988040,19.93
616195,36.07
209531,36.07
743397,13.5
828474,36.07
781652,36.07
275909,36.07
774894,36.07
514501,36.07
116082,42.55
312318,36.07
121088,28.85
264910,36.07
49491,35.43
924116,30.66
777620,43.17
32719,31.93
13290,36.07
135410,36.07
157840,112886.18
537590,23.45
483819,37.28
506184,30.66
331556,123997.1
679506,48.83
149217,22.99
616185,36.07
924745,14.4
48667,30.66
104475,35.43
892113,16.21
83026,39.9
137806,106283.76
118546,16.57
338201,35.43
1563943421,32.46
10167,21.1
253556,36.32
588218,36.18
671151,30.66
222893,36.07
306423,44.81
15711,87389.08
677539,64739.88
244828,23.45
719252,39.9
822440,23.45
13905,27.9
60752,38.33
549415,36.07
199327,35.43
799078,36.07
266771,36.09
926903,36.07
975070,19.93
58839,13.5
886310,30.66
478070,35.43
350327,19.93
776233,21.46
508412,30.92
714149,36.07
45433,13.63
763573,36.07
211396394,32.46
78969,27.05
486452,25.25
299756,87389.08
805940,41.27
510024,28.85
764679,44.81
834722,25.25
174820,15.28
858027,36.07
556412,30.66
552273,36.07
66775,26.57
109952,16.57
949116,16.57
901625,23.45
6778,36.07
710532,14.4
583072,59699.43
370170,30.66
995874,36.07
13070,36.18
670582,117876.84
225450,35.43
110180,13.5
686941,22.99
359022,36.07
49586,37.28
242082,36.07
257964,36.18
806543,23.45
832616,32.46
8641,36.07
235896,27.05
456919,36.07
878027,28.85
811397,36.32
798942,30.66
147418,28.34
379491,96835.98
952684,30.66
629364,13.5
838194,36.07
200000734,100799.92
336412,36.07
164151,36.07
900326,37.28
868401,36.07
164913,28.85
290791,16.57
210800,36.07
461367,28.85
291426,35.43
174888,35.43
427525,38.91
401241,48.83
458148,53338.79
628813,36.07
181860,27.05
28847,24.53
90519,23.45
140925,13.5
212058,36.07
728621,53.4
728019,37.28
157642,30.66
687342,36.07
197564,13.63
362345,13.5
105279,36.07
966908,43.17
192273,36.07
263977,36.18
452000,36.07
747091,36.07
420444,35.43
323836,30.66
824144,108277.71
129041,35360
931203,36.07
94971,48.83
36858,36.07
560619,36.07
514082,36.2
203839,36.07
506429,36.07
965454,27.05
414551,14.4
502719,36.07
34483,36.07
375303,21.1
296851,25.25
814346,44.81
4822,36.07
619964,92112.18
671203,28.85
26305,36.07
904706,13.63
264501,86835.53
855980,13.63
444968,48.55
3439999303,40.09
926690,76256.29
969829,49.46
477352,37.84
103022,36.07
852555,36.18
955379,36.07
445085,23.45
488474,36.07
1318,36.07
309586,30.66
658880959,48.93
610363,48.93
643929,36.07
765214,36.07
966732,40.09
305192,40.27
511288,37.28
934499,36.07
325671,37.28
444339,35.43
576568,37.45
923934,37.28
758835,36.07
776128,16.57
847074,53.4
492364,36.07
44550,44.81
198802,36.2
426754,33.46
488632,39.9
770901,40.09
5453,36.09
303572,37.28
443395,65126.71
249543,22.99
193316,53.4
427451,36.07
896718,48.55
411230,37.28
876359,36.07
749878,37.28
106777,23.45
221366,49.35
331176,23.45
504815,48.55
392302,83171.28
227668,23.45
618642,44.71
265127,30.66
225789,36.07
865525,27.05
621981,36.07
979704,94433.64
235699,36.07
457201,27.05
63965,37.73
898827,35.4
456064,128013.06
991461,37.5
48915,24.53
320885,37.28
558028,27.05
397005,35.43
624811,32.46
495530,36.07
955910,36.07
748179,36.18
300846,91350
225756,53.4
636559,30.66
827279,35.43
513682,38.91
521315,37.45
221695,25.25
146923,16.57
973206,20.35
520810,91668.47
899527,23.45
510359,36.07
826152,38.91
474224,46.88
569631,26.57
999414,36.07
981732,36.07
663269,48.93
153669,35.43
56535,53.4
141325,36.07
412438,36.07
700099,16.57
776703,48.55
8687777759,47.3
659916,37.28
772432,36.07
629607,36.18
935326,37.84
60674,36.07
511952,42.92
679250,35.43
45000,16.57
54746,36.07
70799,36.07
752303,40.09
599223,109825.91
621828,36.07
56560,86835.53
685255,28080
96579,87389.08
85979,14.4
69031,30.66
638685,36.07
794609,36.07
39609,13.5
158006,36.07
351335,14.4
527330,27.05
495433,36.07
129779,39.15
304664,87389.08
445095,112665.01
392260,16.57
600042,36.07
476303,36.07
628103,36.07
314097,36.07
248489,68493.63
781851,36.07
850314,36.07
421371,49.35
430550,48.55
672409,32.46
150703,47.3
979321,78568.78
358492,106283.76
205831,81483.73
156602,48.93
476648,37.28
342299,35.43
267118,57548.25
563983,37.28
142982,36.07
348513,36.2
387295,68475.24
645272,82664.65
389487,30.66
690395,13.5
509171,35.43
269473,36.18
764255,36.07
921835,36.07
649597,37.28
810633,35.43
205209,87360
96336,48.55
561654,45.5
138824,112665.01
918675,48.83
563701,36.07
294338,36.18
416470,23.45
548006,16.57
788447,16.57
417953,40.4
662104,25.25
505221,16.57
943066,36.07
147345,16.57
680015,48.93
348935,36.07
210286,123647.49
682560,22.99
275896,37.5
212632,28.87
988899,36.07
20382,31.93
287187,48.83
310702,23.45
661955,36.07
270986,43.17
213715,13.5
429394,25.25
767024,123647.49
349811,36.07
655725,19.93
493491,25.25
942001,36.07
439271,36.07
38568,13.63
296169,36.07
724545,25.25
86926,30.66
263026,36.07
695340,21.1
787396,48.83
432567,37.45
788158,36.07
126606,25.25
313683,70055.73
374554,37.28
901863,36.09
672054,36.07
754106,47.3
221231,47.3
116927,36.07
428375,49.6
479473,46.88
327960,23.45
781629,15.28
649497,36.07
57910,53.4
943555,36.59
552842,22.99
512314,36.07
2971,71473.94
556988,37.5
488163,48.83
934822,23.45
152492,36.07
323671,13.5
929866,53.4
246370,36.07
904031,14.4
77287,37.28
820900,16.57
856748,36.07
446812,71788.54
659121,37.28
794138,28.85
344646,37.28
812062,48.93
196859,23.45
531335,36.07
109410,37.28
40586,37.28
403984,36.07
242433,30.66
463277750,81408.31
650316,36.07
183960,47.3
263372,36.07
84636,15.28
360342,30.66
367772,36.07
213041,36.07
152115,29.82
858519,36.07
443119,30.66
552060,36.07
470907,24.53
420936,36.07
428057,36.07
556339,13.63
305382,64951.29
590421,36.07
568824,36.18
856205,36.07
765708,95423.97
489392,36.18
971392,30.66
374185,36.07
812406,26.57
435996,16.57
667673,35.43
302768,36.07
795677,23.45
935656,36.07
858338,16.21
353217,36.07
746549,16.57
988203,36.2
398131,44.04
520806,50.55
938075,50.55
508850,35360
89559,36.07
348834,36.07
584560,30.66
53675,48.93
193261,47.3
587122,35.43
786449,32.46
452694,13.5
470430,130253.3
550821,36.07
841465,41.27
266727,48.55
398794,36.07
829466,36.07
582708,36.18
50165,50.18
810414,28.34
856028,37.45
632572,37.28
940820,30.66
528319,36.07
761154,23.45
725927,36.07
201999,36.07
208513,36.07
940635,36.07
718601,96835.98
875876,30.66
500073,100000.01
454917,35.43
374092,123647.49
533567,36.07
598354,37.28
712262,36.07
205500,36.07
770301,48.83
824967,23.45
831232,30.66
538616,25.25
740208,36.07
499091,25.25
461565,36.07
551704,36.07
317480,37.45
652581,23.45
919772,23.45
116590,43.17
579865,36.09
584109,36.07
627213,41.27
951340,95277.73
110195,36.07
162157,30.66
559112,62642.13
937968,36.07
465679,59778.18
510269,46.9
293309,30.66
255737,36.07
659202,36.07
306387,127479.68
369332,36.07
711294,32.46
773127,36.07
249937,36.07
54779,13.5
295526,16.57
555687,30.66
134287,35.43
817099,30.66
967558,36.07
714579,27.05
598455527,36.07
15615,36.07
91502,37.28
977249,30.66
879712,37.28
644171,36.07
980906,36.07
80335,51.43
5384,36.07
114009,16.57
864741,30.66
513549,25.25
917003,26.57
793282,14.4
989957,36.07
466655,25.25
47498,30.66
904008,23.45
294794,36.07
934092,36.07
662727,38.33
154837,24.95
543786,48.81
311633,36.07
451287,36.07
373030,37.28
244798,16.21
241309,36.07
428765,48.83
62471,36.07
312545,46.48
667989,92112.18
338217,31.93
506710,36.07
950932,36.07
795144,23.45
159965,36.07
565354,36.07
382673,46.88
5495,49.46
407052,36.07
223662,58.47
925782,41.27
208218,48.55
613720,37.28
251851,36.18
281174,25.25
474591,30.66
586024,36.07
176948,36.18
545516,31200
221490,38.33
215891,40.4
40401,39.15
674279,35.43
617196,169767.71
742726,193086.4
119703,36.07
465259,36.07
364197,31200
441651,36.07
351323,29120
3870,56.02
769234,56.02
155013,36.07
912619,28.85
232210,13.63
230177,40.8
516638,15.28
388394,23.45
232057,31.62
874521,25.25
531935,41.27
816409,36.07
805215,65162.45
872323,36.07
999765,28.85
622351,60744.15
604911,36.07
231171,24.53
592110,16.57
202460,36.07
31439,43.17
658726,30.66
123959,14.4
104004,36.07
809458,36.07
458916,39.9
381975,35.43
347659,28.85
221407,36.07
797608,21.46
205766,36.07
533904,23.45
18892,36.07
443336,36.07
984933,92112.18
169210,27.05
261897,48.93
297706,54.05
482542,36.07
940708,36.07
811452,30.66
337311,86835.53
519149,53.4
922485,95277.73
884171,15.28
464036,44.81
933172,75067.28
864445,36.07
493531,60000.01
682323,13.5
915555,27.05
300756,35.43
74317,21.1
153870,36.07
799223,38.91
10033,49.26
629637,71473.94
10224,37.28
863174,30.66
189711,39.15
326765,36.07
797557,64006.55
554118,82832.96
122341,30.66
246268,36.07
515835,48.93
878117,25.25
643738,36.07
252128,37.45
763822,36.07
201856,36.07
857382,36.07
664482,87389.08
639381,36.07
505118,23.45
508791,53.4
594957,58.98
821980,16.57
439136,36.18
341813,145371.84
504522,36.07
508039,30.66
483844,28.85
104863,36.07
382024,35.43
902575,59699.43
66752,36.07
286818,36.09
700952,36.18
410561,41.1
279988,78941.39
703336,87389.08
38545,53.91
388298,36.07
383407,36.07
341916,106283.76
547800,69340.4
1090,36.07
124973,37.28
137082,37.28
390978,30.66
624865,19.93
815737,36.07
257492,23.45
275750,23.45
442257,38.92
990517,36.07
657045,36.07
794951,35.43
983916,19.93
255941,37.45
238108,36.07
167789,40.09
453902,36.2
623390,36.09
175070,39.15
791429,44.81
273686,35.43
888262,36.07
608172,36.2
400676,30.66
153963,16.21
83362,41.27
847633,193086.4
113561,87389.08
32513,36.07
435480,36.07
758494,48.93
373340,16.21
50610,36.07
231187,174951.21
237434,21.46
460129,36.07
751987,37.45
688122,119897.21
214923,38.91
663988,97689.99
88809,94473.97
901848,36.07
955978,40.09
883645,42.04
318796,23.45
669762,23.45
476975,19.93
200382,27.05
804573,40.09
597887,28.85
662249,30.66
945624,49.35
518770,62588.95
940426,106791.4
595709,66132.06
370155,39.62
974875,39.31
595422,36.07
33650,16.21
667941,23.45
50994,36.07
130159,35.43
765530,37.28
15431,35.43
252289,27.05
230765,36.07
325520,36.07
136309,25.25
755018,16.57
761874,43.17
931160,30.66
957799,36.07
304457,23.45
906573,23.45
101484,36.07
523337,138585.78
189793,64006.55
662511,49.46
712251,36.18
88145,27.05
899811,27.05
641156,39.82
654399,30.66
928905,37.28
689078,46.88
275134,48.83
651730,30.66
793405,23.45
402481,36.07
655651,36.07
103278,32.46
554047,29.82
434725,23.45
298680,36.07
730927,53.4
222184,46.88
590245,36.07
325377,27.05
905615,53.21
662969,36.07
16168,36.07
541655,38.91
102493,36.07
759988,23.45
672139,36.07
438865,32.46
422505,27.05
415298,30.66
955139,38.33
626173,32.46
459508,36.07
613006,16.57
619957,30.66
287818,52.35
671819,36.07
815970,48.83
926119,36.07
779509,39.9
586131,19.93
572918,36.07
475595,23.45
431110,19.93
870605,36.07
467753,28.85
515197,36.07
997256,23.45
503129,35.43
176611,36.07
340559,37.28
503999,25.25
599654,29.81
867169,36.07
946055,13.5
473692,87389.08
109981,25.25
259791,38.91
109736,16.57
239213,48.93
323231,36.07
496042,120770.42
3387,36.07
979232,73997.41
376706,41.27
699502,35.43
362178,40.4
861997,48.83
362349,16.57
364411,25.25
768075,19.93
710774,36.07
884851,35.59
56302,35.43
85034,25.25
139137,36.07
645716,36.07
383055,36.07
979606,36.18
855531,23.45
431918,53.21
160877,36.07
108206,25.25
104845,26.57
595673,25.25
521800,30.66
221954,48.93
116181,16.57
80788,14.4
321626,87389.08
57741,16.57
929092,36.07
61062,27.05
700175,45.5
877498,41.27
741789,36.07
189805,24.53
906443,36.07
790624,36.07
484399,23.45
535447,36.07
355744,23.45
720038,36.07
184222,16.57
280807,36.07
3791,39.89
229725,13.5
803810,39.15
407799,36.09
419441,41.27
74375,15.28
605537,36.07
162463,16.57
407409,37.28
102090,36.07
312444,36.07
619006,36.07
698332,36.07
251353,96835.98
905940,91000
572623,112665.01
424282,44.04
901158,53.4
321028,32.46
411540,36.07
36210,23.45
247772,36.07
22952,16.57
650747,19.93
626868,15.28
350218,36.07
308348,35.43
960719,30.66
761706,39.15
860432,106283.76
887552,36.07
254518,36.07
264690,28080
613310,36.18
606589,87389.08
561716,36.07
790524,13.5
937242,23.45
867757,48.55
799556,28.85
807281,37.28
865564,13.5
575868,35.73
915358,30.66
998978,32.46
604692,25.25
399560,32.46
295168,28.34
415963,36.07
157101,36.07
955088,36.07
558740,36.07
295407,43.17
217781,23.45
904922,37.28
955867,15.28
614110,69331.16
101326,130253.3
852864,36.07
869409,193086.4
271709,16.57
601407,35.43
427899,27.05
9697,36.07
282113,70856.28
515583,36.07
103604,36.07
65886,25.25
10964,83208.49
147973,87389.08
516356,36.06
76293,87389.08
520479,25.25
98521,30.66
890679,36.07
638734,30.66
683165,30.66
967676,87389.08
831898,87389.08
71506,36.07
21850,36.07
456717,36.07
944882,35.43
8312,56.02
799873,39.15
35683,38.92
704955,36.18
440142,38.33
567198,37.45
927012,30.66
930408,36.07
438335,37.28
869926,25.25
699859,45.42
388165,48.83
588076,150963.05
276693,48.83
310397,112665.01
928948,36.18
671570,23.45
806182,49.6
453551,36.07
167409,19.93
799683,32.46
102825,53.4
991136,36.58
589126,35.05
24703,39.89
319376,46.88
716924,41.27
954462,36.07
7720,46.88
38712,37.28
952267,40.09
747246,62588.95
41847,36.07
257391,46.88
564007,93596.96
590491,48.93
991695,30.66
915214,44.81
314848,37.28
315152,37.45
722592,36.07
411336,24.34
32893,36.07
566203,36.07
522866,54.35
498731,28.85
644129,33.46
396698,39.89
111231,36.07
252584,36.09
598543,37.28
714965,30.66
515130,36.07
453102,36.18
555766,36.07
216113,37.45
534011,30.66
766615,35.43
352514,49.26
63172,36.18
638388,36.07
920864,37.28
652984,35.43
787817,58.4
579008,37.45
183578,53.4
406456,75579.11
51425,37.28
717459,37.28
821531,36.07
208065,26.57
545706,48.81
620880,36.07
979976,48.83
323865,30.66
807211,16.21
35041,38.33
458552,13.5
265969,36.07
139371,25.25
358517,22.99
558082,19.93
488850,36.07
780033,87389.08
708629,40.09
59757,27.05
645494,29.63
571589,130834.64
890317,81483.73
931832,36.07
968872,21.46
141398,36.07
692409,106283.76
935443,16.57
480931,41.27
412665,28.85
41618,36.07
66585,28.85
489473,48.93
942060,30.66
241382,48.93
233742,36.07
646658,36.07
399876,36.07
642444,36.07
207524,36.07
426345,36.07
179586,36.07
801354,23.45
247894,36.07
257706,36.07
28554,38.91
413222,36.07
328028,28.34
911996,36.07
642835,36.18
696671,32.46
453455,46.88
482487,48.55
570398,48.35
384973,36.07
498659,94473.97
609485,56.02
478673,53.21
838940,48.93
407369,48.93
385611,36.07
341270,37.75
677312,41.27
722243,13.63
223697,30.66
385723,27.05
56231,36.2
601184,30.66
724878,41.27
53067,40.09
202419,49.42
866335192,36.07
712686,53.4
572238,48.55
460281,36.07
273997,27.05
619941,35.43
101314,36.07
610441,30.66
888854,25.25
986691,145371.84
977447,28.85
494182,48.55
639225,27.05
440584,35.43
835993,36.58
700273,36.07
103172,30.66
481012,35.25
591857,50.55
990830,25.25
617988,37.28
346157,48.93
700438,87389.08
604216,87389.08
360033,37.28
384229,30.66
725381,16.57
24685,36.18
182234,36.18
743653,88355.16
685776,47.55
234379,27.05
824621,30.66
866763,30.66
519549,47.3
811321,36.07
244610,27.05
292584,25.25
46503,27.05
62844,88099.13
510235,92112.18
179369,36.06
624609,36.07
154656,28.85
748596,25.25
256069,16.57
352871,51.43
208952,41.81
506795,23.45
357940,36.07
868237,19.93
486887,23.45
493841,36.07
21692,36.07
207726,36.18
713284,36.07
20542,23.45
275351,30.66
38431,36.07
612047,36.07
943579,36.07
634385,44.48
758377,30.66
505758,48.55
116581,37.73
231992,53.4
974034,19.93
504352,39.15
411457,28.85
979382,25.25
797798,16.57
974554,46.48
531030,27.05
546353,36.18
220985,36.07
864351,48.93
783664,37.28
843448,36.07
771118,21.46
340828,36.07
167910,36.07
466309,25.25
428548,36.07
847046,67094.68
884198,32.46
596065,37.75
868875,32.46
196097,36.07
812043,22.99
571102,28.85
634306,36.07
54713,87389.08
700737,15.28
1162233465,41.27
112989,33.46
844274,46.88
406688,23.45
637925,36.07
539149,139747.61
108857,16.21
952356,36.09
719291,36.18
866448,37.84
786050,36.07
678142,16.57
57566343,25.25
699146,35.43
347180,41.95
250970,23.45
76338,23.45
368452,25.25
250697,13.5
651036,23.45
258377,70856.28
382911,16.57
323963,28.85
25230,37.28
117947,36.07
161432,36.07
138795,22.99
301327,76256.29
326997,36.09
351057,36.07
731310,36.07
439993,22.99
817045,13.63
866221,24.8
580821,36.07
80547,36.07
413965,53.4
828943,36.07
218444,84087
451214,53.4
945428,23.45
375720,36.07
225696,76256.29
585757,49.14
301140,48.55
924383,30.66
442871,35.25
599809,35.43
592237,35.25
257743,48.83
419448,37.28
408618,30.66
567082,36.09
577149,30.66
387158,53.4
365517,35360
448499,23.45
522831,48.83
993201,36.07
877086,48.83
116521,36.18
323530,53.4
897117,32.46
161365,37.84
713568,49.14
855929,35.43
689231,29.63
568720,39.14
441290,25.25
59223,37.28
438377,53.4
101814,36.18
603215,31200
962367,36.18
808550,23.45
906562,36.07
3428844145,40.09
878066,36.07
462606,28.04
746058,36.07
716845,32.46
994045,36.07
235693,36.07
553927,37.28
201468,72757.98
303488,35.43
763181,32.46
547868,36.07
341929,36.07
119072,28.85
457938,51205.23
287487,36.07
595060,36.07
926916,36.07
660316,35.43
344365,23.45
998281,13.5
375592,25.25
42487,36.07
650773,36.07
912180,36.07
995651,15.28
78678,53.4
284377,35.43
587606,36.07
835339,23.45
481272,36.07
886429,37.28
462908,36.07
536468,35.43
564773,35.43
484167,106283.76
195081,96835.98
98037,32.46
779460,23.45
730769,36.07
64346,53.4
625885,35.43
641255,36.07
606078,36.07
808089,38.92
761011,35.43
48707,36.07
143698,36.07
518221,16.57
530525,36.07
722894,37.75
134413,30.66
253250,36.07
902376,45.5
761703,36.07
768341,30.66
566644,36.07
818362,37.28
90223350,16.21
977726,106677.6
15775,23.45
777710,30.66
377661,41.27
829200,36.07
825670,37.28
707411,45.5
102972,48.93
645530,32.46
785065,23.45
928365,23.45
830079,35.43
172299,36.07
81649,36.07
902429,35.43
589101,36.07
599558,87389.08
206870,36.07
883441,30.66
904850,100378.53
787751,52.35
262988,133346.95
7245,22.99
872819,48.83
61981,52.33
490169,90675.92
279674,36.07
644309,36.07
331559,46.88
289893,16.57
505233,16.57
249713,36.18
334120,30.66
866045,30.66
404126,15.28
35504,36.07
931147,37.28
60741,36.07
437701,13.63
320133,36.18
2287997785,36.07
44315,56.02
497803,28.85
353847,36.07
144853,16.57
311912,36.07
624238,36.07
989996,36.2
400314,150341.05
806764,23.45
45396,14.4
353417,87389.08
578818,36.07
974135,36.18
42765,36.07
59562,58.47
866621,27.05
235664,36.07
122631,143278.64
588850,13.63
116820,30.66
727307,35.43
815463,22.99
771423,36.07
657242,37.73
273297,43.17
873599,35.43
870992,37.73
32278,36.07
586204,25.25
730457,32.46
640839,24.95
96851,59046.21
284723,58.4
235846,23.45
873004,36.07
101865,16.57
860302,30.66
852956,27.05
581385,36.07
539393,35.43
271504,36.07
341722,36.07
300205,25.25
976598,32.27
787421,36.07
153519,16.57
822767,36.07
641176,36.07
262852,35.43
728257,36.07
488643,36.07
649560,24.53
220766,13.5
227567,87389.08
172513,28.85
255759,123647.49
776467,27.05
296011,35.43
213521,40.09
472258,41.95
478360,30.66
599714,106283.76
166350,36.07
544114,28.85
920134,92112.18
337058,25.25
167357,25.25
152049,32.46
501730,30.66
12888,30.66
910694,77310.77
454509,53.4
716550,48.93
616553,23.45
731148,23.45
433943,36.07
327805,13.5
791428,87389.08
48478,36.07
329720,36.07
783753,36.07
142128,73810.19
120309,31.93
963897,87389.08
183617,37.28
36228,19.93
505107,36.07
79737,68493.63
63262,112665.01
347530,36.07
351011,27.05
316735,130323.84
396404,36.07
309855,23.45
907042,36.07
743416,71049.99
467239,35.43
854408,97721.67
134403,23.45
938870,16.57
830789,36.07
114291,36.07
598396,23.45
581853,36.07
435816,33.46
819359,36.07
990062,13.63
513413,37.45
499106,25.25
594352,30.66
992888761,36.18
402376,16.57
543039,36.07
410152,25.25
415467,36.07
95506,51
452850,67094.68
71476,25.25
316630,41.27
293927,23.45
763841,33.32
642685,36.07
986507,36.07
55174,49.35
828580,36.07
47470,48.93
196347,87389.08
610675,71788.54
326734,36.07
372823,48.83
793615,23.45
139324,27.05
761518,35.43
874719,37.28
115671,48.93
758379,42.55
967521,42.55
210839,77371.36
646871,82842.91
47930,36.07
846962,53.4
998540,53.4
357468,48.93
348663,23.45
144031,88569.83
981198,80841.68
869481,23.45
145244,33.55
888119,33.46
298264,94473.97
481720,36.07
430980,28.09
760214,36.07
318491,36.07
945306,53.4
408431,39.15
591269,25.25
27281,28.85
595066,36.07
118443,87389.08
206499,36.07
42604,28.85
190563,30.66
200892,169767.71
982833,24.53
327318,58.98
894302,48.93
207152,36.2
889921,36.07
188264,14.4
51883324090,23.45
439008,35.43
506946,25.25
617781,37.28
632982,36.07
387985,36.07
538855,36.07
994884,35.43
109158,54.35
609669,36.07
461215,27.05
103384,32.46
771206,24.8
360077,23.45
956732,36.07
859416,23.45
696945,39.89
84547,36.07
425795,50.55
895501,35.43
760670,77310.77
862356,30.66
513786,21.46
132132,37.28
83919,36.07
199015,46.88
7400880134,36.07
849385,36.07
690592,36.96
476380,19.93
826508,36.07
304622,23.45
485034,87389.08
600385,16.21
156321,15.28
688035,36.59
221390,28.85
728861,30.66
860802,41.27
207590,38.21
108512,36.07
436240,40.09
415756,13.5
629788,36.07
498908,40.4
290106,36.07
548052,36.07
7982,36.07
556639,25.25
591904,35.43
470403,23.45
8907,27.05
658689,36.07
401802,39.9
287861,36.18
63183,36.09
695146,37.28
828412,23.45
115680,19.93
498197,98143.34
824465,16.57
250460,27.05
461873,36.07
508244,36.2
692917,21.46
7589,48.93
150217,90000.02
346131,27.05
355761,36.07
580455,36.07
396192,105114.98
850020,36.07
311321,36.07
222404,36.07
415670,47.3
762524,24.53
922838,28.85
401664,36.07
287447,112011.41
836459,36.07
946371,25.25
991821,36.07
908361,46.88
600291,36.07
655816,25.25
994333,16.57
787506,36.07
882956,13.5
72810,48.55
136294,36.07
348051,36.07
151912,36.07
790945,96009.83
652954,37.28
50598,36.07
55205,36.07
770104,19.93
177106,27.05
956184,43.87
730861,54639.71
378181,77310.77
489934,36.07
427767,16.57
235548,13.5
735130,37.28
729922,35.43
930651,36.07
451780,87389.08
566932,36.07
43836,25.25
732411,15.28
781654,27.05
99407,36.07
870300,37.45
248024,32.46
525637,36.07
726613,27.05
357091,36.07
684215,13.5
142753,13.63
407817,48.93
229907,36.07
447797,13.63
996765,36.18
270741,87389.08
783906,49.14
32531,36.07
978475,129901.8
732143,13.63
20762,23.45
644888,39
560867,169767.71
846470,13.5
697312,25.25
518805,62642.13
814207,42.04
381584,19.93
542380,19.93
5487,36.07
717383,87389.08
570527,62642.13
61544,36.07
943536,27.05
530891,16.21
715122,36.07
531052,36.07
494338,21.46
677823,36.07
406491,36.07
249143,23.45
645841,35.43
973220,39.9
715525,36.07
627158,36.07
401993,23.45
142574,37.28
370823,36.07
453406,37.84
859878,13.5
503781,36.07
891970,36.07
213049,27.05
68931,36.07
261891,36.07
340554,32.46
657052,36.07
845552,35.43
746057,13.63
784638,25.25
220063,25.25
412136,36.07
700454,36.07
340764,36.07
465235,36.07
205695,25.25
154046,30.66
422395,21.46
255343,13.63
867692,36.07
26929,36.07
83057,29.76
268438,32.46
281450,19.93
743443,106283.76
265030,30.66
185869,36.07
578452,35.01
12698,36.07
444889,22.99
151403,36.07
116129,40.09
487547,13.5
538357,23.45
503427,35.43
869510,13.63
57760,16.21
810422,36.07
984028,16.21
781921,87389.08
611770,23.45
381549,36.18
360690,36.07
313914,28.85
73236,36.07
219358,32.46
327186,16.57
912932,36.91
585907,36.07
176731,27.05
957729,53.4
91153,13.63
370918,36.07
515829,36.07
341568,36.07
989788,36.07
638705,19.93
726850,23.45
552798,36.07
560210,36.07
638169,36.07
826292,23.45
22704,28.85
673591,36.07
982157,46.88
854439,87389.08
472263,36.07
814129,23.45
867927,25.25
265453,35.43
784867,36.07
57821,40.09
300323,23.45
380457,25.25
199953,48.83
141699,23.45
657022,45.13
601586,48.93
670903,36.07
684163,16.57
731371,36.07
997888,104908.65
148647,19.93
9611,123647.49
87144,67094.68
579061,23.45
973332,36.07
553835,36.07
743979,36.07
916472,36.07
123051,36.07
906298,36.07
821609,87389.08
470181,36.18
270078,36.18
185584,36.07
540526,23.45
134469,92112.18
345999,66131.73
240227,87389.08
65787,27.05
797399,36.07
728384,36.07
630388,35.43
749005,27.05
101653,86593.08
515493,23.45
652122,36.07
